Date,3Y,10Y
2004-09-30,3.53,4.02
2004-10-01,3.51,3.99
2004-10-04,3.42,3.88
2004-10-05,3.4,3.87
2004-10-06,3.46,3.94
2004-10-07,3.63,4.14
2004-10-08,3.68,4.22
2004-10-11,3.64,4.18
2004-10-12,3.63,4.17
2004-10-13,3.61,4.15
2004-10-14,3.56,4.07
2004-10-15,3.56,4.06
2004-10-18,3.57,4.09
2004-10-19,3.57,4.1
2004-10-20,3.56,4.09
2004-10-21,3.55,4.07
2004-10-22,3.54,4.04
2004-10-25,3.52,4.02
2004-10-26,3.48,3.98
2004-10-27,3.48,3.98
2004-10-28,3.5,3.99
2004-10-29,3.45,3.95
2004-11-01,3.47,3.97
2004-11-02,3.51,4.0
2004-11-03,3.56,4.06
2004-11-04,3.54,4.04
2004-11-05,3.56,4.06
2004-11-08,3.51,3.99
2004-11-09,3.51,3.99
2004-11-10,3.57,4.07
2004-11-11,3.37,3.88
2004-11-12,3.37,3.89
2004-11-15,3.41,3.93
2004-11-16,3.38,3.91
2004-11-17,3.37,3.91
2004-11-18,3.4,3.97
2004-11-19,3.37,3.95
2004-11-22,3.37,3.96
2004-11-23,3.33,3.93
2004-11-24,3.33,3.93
2004-11-25,3.32,3.92
2004-11-26,3.31,3.91
2004-11-29,3.31,3.93
2004-11-30,3.31,3.93
2004-12-01,3.28,3.91
2004-12-02,3.29,3.92
2004-12-03,3.29,3.93
2004-12-06,3.28,3.9
2004-12-07,3.24,3.87
2004-12-08,3.26,3.88
2004-12-09,3.29,3.89
2004-12-10,3.31,3.91
2004-12-13,3.31,3.91
2004-12-14,3.28,3.86
2004-12-15,3.28,3.84
2004-12-16,3.26,3.82
2004-12-17,3.26,3.82
2004-12-20,3.27,3.83
2004-12-21,3.26,3.81
2004-12-22,3.27,3.81
2004-12-23,3.27,3.81
2004-12-24,3.27,3.81
2004-12-27,3.28,3.82
2004-12-28,3.29,3.83
2004-12-29,3.28,3.82
2004-12-30,3.28,3.82
2004-12-31,3.28,3.81
2005-01-03,3.38,3.93
2005-01-04,3.37,3.99
2005-01-05,3.34,4.0
2005-01-06,3.37,4.13
2005-01-07,3.36,4.13
2005-01-10,3.35,4.16
2005-01-11,3.44,4.31
2005-01-12,3.45,4.32
2005-01-13,3.58,4.38
2005-01-14,3.72,4.52
2005-01-17,3.77,4.63
2005-01-18,3.67,4.47
2005-01-19,3.68,4.44
2005-01-20,3.73,4.46
2005-01-21,3.94,4.68
2005-01-24,3.92,4.69
2005-01-25,3.87,4.67
2005-01-26,3.84,4.66
2005-01-27,3.83,4.63
2005-01-28,3.94,4.75
2005-01-31,4.06,4.85
2005-02-01,4.03,4.8
2005-02-02,4.02,4.8
2005-02-03,4.06,4.8
2005-02-04,4.14,4.87
2005-02-07,4.27,4.99
2005-02-11,4.46,5.11
2005-02-14,4.43,5.09
2005-02-15,4.31,4.97
2005-02-16,4.19,4.88
2005-02-17,4.25,4.92
2005-02-18,4.13,4.8
2005-02-21,4.18,4.85
2005-02-22,4.22,4.88
2005-02-23,4.21,4.86
2005-02-24,4.15,4.82
2005-02-25,4.09,4.78
2005-02-28,4.04,4.74
2005-03-02,4.1,4.79
2005-03-03,4.11,4.8
2005-03-04,4.18,4.87
2005-03-07,4.16,4.86
2005-03-08,4.12,4.82
2005-03-09,4.14,4.81
2005-03-10,4.08,4.76
2005-03-11,4.08,4.76
2005-03-14,4.04,4.73
2005-03-15,4.03,4.72
2005-03-16,4.01,4.7
2005-03-17,3.97,4.68
2005-03-18,3.94,4.65
2005-03-21,3.98,4.7
2005-03-22,3.96,4.69
2005-03-23,4.01,4.77
2005-03-24,4.08,4.86
2005-03-25,4.11,4.92
2005-03-28,4.07,4.89
2005-03-29,3.92,4.76
2005-03-30,3.9,4.72
2005-03-31,3.91,4.74
2005-04-01,3.9,4.72
2005-04-04,3.92,4.72
2005-04-06,3.93,4.72
2005-04-07,3.88,4.68
2005-04-08,3.87,4.66
2005-04-11,3.89,4.68
2005-04-12,3.93,4.73
2005-04-13,3.92,4.75
2005-04-14,3.9,4.74
2005-04-15,3.85,4.68
2005-04-18,3.83,4.7
2005-04-19,3.83,4.71
2005-04-20,3.81,4.67
2005-04-21,3.82,4.66
2005-04-22,3.82,4.67
2005-04-25,3.8,4.65
2005-04-26,3.81,4.65
2005-04-27,3.82,4.66
2005-04-28,3.81,4.65
2005-04-29,3.76,4.59
2005-05-02,3.78,4.57
2005-05-03,3.76,4.53
2005-05-04,3.77,4.53
2005-05-06,3.77,4.53
2005-05-09,3.78,4.54
2005-05-10,3.78,4.54
2005-05-11,3.78,4.54
2005-05-12,3.75,4.5
2005-05-13,3.72,4.44
2005-05-16,3.69,4.4
2005-05-17,3.69,4.4
2005-05-18,3.67,4.38
2005-05-19,3.65,4.35
2005-05-20,3.66,4.35
2005-05-23,3.68,4.37
2005-05-24,3.65,4.33
2005-05-25,3.63,4.31
2005-05-26,3.62,4.27
2005-05-27,3.7,4.33
2005-05-30,3.7,4.33
2005-05-31,3.67,4.31
2005-06-01,3.63,4.27
2005-06-02,3.61,4.23
2005-06-03,3.61,4.2
2005-06-07,3.65,4.21
2005-06-08,3.65,4.2
2005-06-09,3.65,4.2
2005-06-10,3.68,4.23
2005-06-13,3.8,4.4
2005-06-14,3.79,4.43
2005-06-15,3.89,4.58
2005-06-16,3.86,4.55
2005-06-17,3.86,4.55
2005-06-20,3.83,4.54
2005-06-21,3.85,4.56
2005-06-22,3.93,4.67
2005-06-23,3.93,4.67
2005-06-24,3.86,4.6
2005-06-27,3.8,4.54
2005-06-28,3.8,4.54
2005-06-29,3.89,4.64
2005-06-30,4.02,4.78
2005-07-01,3.95,4.72
2005-07-04,4.09,4.83
2005-07-05,4.05,4.8
2005-07-06,4.02,4.77
2005-07-07,4.03,4.77
2005-07-08,4.03,4.76
2005-07-11,4.06,4.8
2005-07-12,4.06,4.82
2005-07-13,4.17,4.93
2005-07-14,4.21,4.97
2005-07-15,4.2,4.99
2005-07-18,4.2,5.0
2005-07-19,4.22,5.04
2005-07-20,4.19,5.01
2005-07-21,4.1,4.92
2005-07-22,4.03,4.83
2005-07-25,4.05,4.84
2005-07-26,4.16,4.96
2005-07-27,4.17,4.97
2005-07-28,4.22,5.02
2005-07-29,4.23,5.02
2005-08-01,4.41,5.17
2005-08-02,4.36,5.11
2005-08-03,4.36,5.12
2005-08-04,4.36,5.12
2005-08-05,4.41,5.15
2005-08-08,4.4,5.16
2005-08-09,4.43,5.21
2005-08-10,4.37,5.13
2005-08-11,4.36,5.12
2005-08-12,4.31,5.08
2005-08-16,4.27,5.05
2005-08-17,4.28,5.05
2005-08-18,4.28,5.04
2005-08-19,4.24,4.99
2005-08-22,4.28,5.03
2005-08-23,4.41,5.15
2005-08-24,4.38,5.12
2005-08-25,4.4,5.13
2005-08-26,4.36,5.06
2005-08-29,4.31,5.0
2005-08-30,4.22,4.89
2005-08-31,4.16,4.83
2005-09-01,4.16,4.84
2005-09-02,4.14,4.82
2005-09-05,4.13,4.8
2005-09-06,4.2,4.86
2005-09-07,4.27,4.95
2005-09-08,4.5,5.14
2005-09-09,4.53,5.18
2005-09-12,4.49,5.12
2005-09-13,4.55,5.18
2005-09-14,4.55,5.18
2005-09-15,4.58,5.24
2005-09-16,4.68,5.33
2005-09-20,4.66,5.33
2005-09-21,4.62,5.29
2005-09-22,4.63,5.29
2005-09-23,4.71,5.35
2005-09-26,4.8,5.41
2005-09-27,4.8,5.37
2005-09-28,4.67,5.19
2005-09-29,4.64,5.14
2005-09-30,4.6,5.11
2005-10-04,4.77,5.32
2005-10-05,4.77,5.32
2005-10-06,4.66,5.22
2005-10-07,4.64,5.18
2005-10-10,4.68,5.22
2005-10-11,4.64,5.18
2005-10-12,4.67,5.21
2005-10-13,4.74,5.3
2005-10-14,4.79,5.35
2005-10-17,4.84,5.45
2005-10-18,4.84,5.45
2005-10-19,4.78,5.38
2005-10-20,4.78,5.37
2005-10-21,4.82,5.4
2005-10-24,4.9,5.45
2005-10-25,4.93,5.47
2005-10-26,4.95,5.48
2005-10-27,5.01,5.54
2005-10-28,4.97,5.5
2005-10-31,4.95,5.49
2005-11-01,4.92,5.46
2005-11-02,4.98,5.52
2005-11-03,5.04,5.59
2005-11-04,5.07,5.61
2005-11-07,5.11,5.64
2005-11-08,5.15,5.7
2005-11-09,5.13,5.69
2005-11-10,5.16,5.76
2005-11-11,5.15,5.78
2005-11-14,5.15,5.78
2005-11-15,5.22,5.85
2005-11-16,5.2,5.83
2005-11-17,5.18,5.79
2005-11-18,5.12,5.72
2005-11-21,5.15,5.76
2005-11-22,5.11,5.71
2005-11-23,5.06,5.67
2005-11-24,5.03,5.63
2005-11-25,5.03,5.63
2005-11-28,5.01,5.6
2005-11-29,5.04,5.63
2005-11-30,5.1,5.69
2005-12-01,5.14,5.73
2005-12-02,5.16,5.74
2005-12-05,5.27,5.84
2005-12-06,5.27,5.84
2005-12-07,5.25,5.81
2005-12-08,5.07,5.61
2005-12-09,4.99,5.51
2005-12-12,5.06,5.59
2005-12-13,5.04,5.56
2005-12-14,4.94,5.47
2005-12-15,4.97,5.49
2005-12-16,4.99,5.51
2005-12-19,4.95,5.46
2005-12-20,4.97,5.47
2005-12-21,5.01,5.51
2005-12-22,5.02,5.53
2005-12-23,5.04,5.57
2005-12-26,5.03,5.57
2005-12-27,5.05,5.59
2005-12-28,4.99,5.54
2005-12-29,5.08,5.62
2005-12-30,5.08,5.62
2006-01-02,5.16,5.72
2006-01-03,5.12,5.68
2006-01-04,5.06,5.62
2006-01-05,5.12,5.71
2006-01-06,5.1,5.7
2006-01-09,5.06,5.66
2006-01-10,5.1,5.69
2006-01-11,5.08,5.67
2006-01-12,5.01,5.57
2006-01-13,4.98,5.54
2006-01-16,5.03,5.59
2006-01-17,5.02,5.58
2006-01-18,4.97,5.51
2006-01-19,4.98,5.52
2006-01-20,4.97,5.51
2006-01-23,4.96,5.5
2006-01-24,5.0,5.54
2006-01-25,4.95,5.49
2006-01-26,4.93,5.45
2006-01-27,4.93,5.45
2006-01-31,4.92,5.44
2006-02-01,4.89,5.38
2006-02-02,4.9,5.39
2006-02-03,4.95,5.43
2006-02-06,4.93,5.4
2006-02-07,4.95,5.42
2006-02-08,4.95,5.42
2006-02-09,4.85,5.28
2006-02-10,4.85,5.27
2006-02-13,4.87,5.29
2006-02-14,4.83,5.24
2006-02-15,4.81,5.2
2006-02-16,4.82,5.21
2006-02-17,4.83,5.23
2006-02-20,4.84,5.23
2006-02-21,4.83,5.21
2006-02-22,4.82,5.19
2006-02-23,4.83,5.19
2006-02-24,4.83,5.18
2006-02-27,4.87,5.22
2006-02-28,4.9,5.25
2006-03-02,4.92,5.3
2006-03-03,4.93,5.33
2006-03-06,4.98,5.41
2006-03-07,5.05,5.5
2006-03-08,5.01,5.46
2006-03-09,4.93,5.38
2006-03-10,4.88,5.31
2006-03-13,4.94,5.4
2006-03-14,4.91,5.38
2006-03-15,4.88,5.37
2006-03-16,4.91,5.43
2006-03-17,4.89,5.42
2006-03-20,4.9,5.46
2006-03-21,4.92,5.47
2006-03-22,4.92,5.47
2006-03-23,4.92,5.47
2006-03-24,4.94,5.49
2006-03-27,4.94,5.49
2006-03-28,4.9,5.44
2006-03-29,4.88,5.41
2006-03-30,4.89,5.41
2006-03-31,4.93,5.44
2006-04-03,4.98,5.49
2006-04-04,5.0,5.51
2006-04-05,4.98,5.49
2006-04-06,4.96,5.46
2006-04-07,4.92,5.42
2006-04-10,4.97,5.48
2006-04-11,4.96,5.48
2006-04-12,4.97,5.5
2006-04-13,5.01,5.54
2006-04-14,5.04,5.58
2006-04-17,5.03,5.56
2006-04-18,5.03,5.54
2006-04-19,4.97,5.46
2006-04-20,4.97,5.46
2006-04-21,4.91,5.39
2006-04-24,4.88,5.36
2006-04-25,4.9,5.38
2006-04-26,4.87,5.33
2006-04-27,4.87,5.33
2006-04-28,4.81,5.25
2006-05-02,4.82,5.26
2006-05-03,4.84,5.27
2006-05-04,4.8,5.22
2006-05-08,4.8,5.22
2006-05-09,4.81,5.22
2006-05-10,4.82,5.23
2006-05-11,4.76,5.17
2006-05-12,4.76,5.17
2006-05-15,4.81,5.23
2006-05-16,4.8,5.23
2006-05-17,4.77,5.21
2006-05-18,4.75,5.2
2006-05-19,4.72,5.16
2006-05-22,4.74,5.17
2006-05-23,4.77,5.2
2006-05-24,4.75,5.19
2006-05-25,4.75,5.18
2006-05-26,4.76,5.19
2006-05-29,4.75,5.18
2006-05-30,4.72,5.15
2006-06-01,4.71,5.14
2006-06-02,4.74,5.17
2006-06-05,4.74,5.17
2006-06-07,4.77,5.19
2006-06-08,4.8,5.18
2006-06-09,4.82,5.17
2006-06-12,4.84,5.19
2006-06-13,4.84,5.19
2006-06-14,4.85,5.21
2006-06-15,4.89,5.25
2006-06-16,4.89,5.25
2006-06-19,4.94,5.3
2006-06-20,4.94,5.31
2006-06-21,4.94,5.29
2006-06-22,4.96,5.3
2006-06-23,5.04,5.36
2006-06-26,5.03,5.34
2006-06-27,5.04,5.34
2006-06-28,5.04,5.34
2006-06-29,5.01,5.3
2006-06-30,4.92,5.2
2006-07-03,4.92,5.19
2006-07-04,4.89,5.18
2006-07-05,4.85,5.17
2006-07-06,4.85,5.18
2006-07-07,4.93,5.25
2006-07-10,4.95,5.26
2006-07-11,4.92,5.22
2006-07-12,4.94,5.22
2006-07-13,4.93,5.2
2006-07-14,4.91,5.19
2006-07-18,4.88,5.15
2006-07-19,4.89,5.15
2006-07-20,4.86,5.12
2006-07-21,4.86,5.12
2006-07-24,4.87,5.12
2006-07-25,4.9,5.13
2006-07-26,4.89,5.12
2006-07-27,4.87,5.1
2006-07-28,4.86,5.08
2006-07-31,4.83,5.05
2006-08-01,4.79,4.97
2006-08-02,4.8,4.98
2006-08-03,4.79,4.98
2006-08-04,4.81,5.0
2006-08-07,4.79,4.99
2006-08-08,4.76,4.96
2006-08-09,4.75,4.96
2006-08-10,4.8,4.98
2006-08-11,4.75,4.88
2006-08-14,4.81,4.94
2006-08-16,4.8,4.95
2006-08-17,4.77,4.89
2006-08-18,4.77,4.88
2006-08-21,4.78,4.9
2006-08-22,4.77,4.9
2006-08-23,4.74,4.88
2006-08-24,4.76,4.91
2006-08-25,4.75,4.9
2006-08-28,4.75,4.91
2006-08-29,4.75,4.93
2006-08-30,4.76,4.96
2006-08-31,4.76,4.96
2006-09-01,4.73,4.9
2006-09-04,4.72,4.89
2006-09-05,4.74,4.91
2006-09-06,4.78,4.96
2006-09-07,4.73,4.9
2006-09-08,4.73,4.9
2006-09-11,4.73,4.91
2006-09-12,4.73,4.91
2006-09-13,4.71,4.9
2006-09-14,4.72,4.91
2006-09-15,4.71,4.91
2006-09-18,4.72,4.94
2006-09-19,4.72,4.94
2006-09-20,4.67,4.9
2006-09-21,4.66,4.89
2006-09-22,4.62,4.85
2006-09-25,4.63,4.87
2006-09-26,4.62,4.86
2006-09-27,4.61,4.84
2006-09-28,4.61,4.83
2006-09-29,4.57,4.73
2006-10-02,4.59,4.75
2006-10-04,4.57,4.72
2006-10-09,4.59,4.73
2006-10-10,4.58,4.72
2006-10-11,4.61,4.76
2006-10-12,4.61,4.77
2006-10-13,4.62,4.79
2006-10-16,4.63,4.81
2006-10-17,4.6,4.79
2006-10-18,4.6,4.79
2006-10-19,4.57,4.75
2006-10-20,4.57,4.75
2006-10-23,4.6,4.78
2006-10-24,4.67,4.85
2006-10-25,4.67,4.85
2006-10-26,4.65,4.83
2006-10-27,4.66,4.84
2006-10-30,4.7,4.9
2006-10-31,4.71,4.91
2006-11-01,4.66,4.87
2006-11-02,4.62,4.81
2006-11-03,4.62,4.81
2006-11-06,4.72,4.92
2006-11-07,4.73,4.93
2006-11-08,4.78,4.97
2006-11-09,4.7,4.87
2006-11-10,4.68,4.85
2006-11-13,4.7,4.87
2006-11-14,4.73,4.9
2006-11-15,4.71,4.88
2006-11-16,4.71,4.88
2006-11-17,4.71,4.89
2006-11-20,4.69,4.87
2006-11-21,4.73,4.91
2006-11-22,4.72,4.91
2006-11-23,4.76,4.95
2006-11-24,4.76,4.95
2006-11-27,4.77,4.95
2006-11-28,4.8,4.97
2006-11-29,4.82,4.98
2006-11-30,4.82,4.98
2006-12-01,4.81,4.97
2006-12-04,4.79,4.94
2006-12-05,4.77,4.88
2006-12-06,4.73,4.84
2006-12-07,4.71,4.83
2006-12-08,4.74,4.86
2006-12-11,4.78,4.93
2006-12-12,4.76,4.89
2006-12-13,4.76,4.89
2006-12-14,4.81,4.94
2006-12-15,4.81,4.94
2006-12-18,4.83,4.96
2006-12-19,4.83,4.96
2006-12-20,4.85,4.99
2006-12-21,4.83,4.98
2006-12-22,4.85,5.0
2006-12-26,4.94,5.09
2006-12-27,4.93,5.07
2006-12-28,4.92,5.06
2006-12-29,4.92,5.06
2007-01-02,4.93,5.06
2007-01-03,4.9,5.02
2007-01-04,4.91,5.03
2007-01-05,4.88,5.0
2007-01-08,4.89,5.0
2007-01-09,4.9,4.98
2007-01-10,4.9,4.97
2007-01-11,4.93,4.98
2007-01-12,4.97,5.02
2007-01-15,4.98,5.03
2007-01-16,4.98,5.04
2007-01-17,4.98,5.04
2007-01-18,4.99,5.07
2007-01-19,4.96,5.05
2007-01-22,4.97,5.06
2007-01-23,4.98,5.07
2007-01-24,5.02,5.1
2007-01-25,5.02,5.09
2007-01-26,5.06,5.1
2007-01-29,5.04,5.08
2007-01-30,5.03,5.07
2007-01-31,5.02,5.06
2007-02-01,4.96,5.03
2007-02-02,5.0,5.13
2007-02-05,5.0,5.16
2007-02-06,4.97,5.1
2007-02-07,4.94,5.05
2007-02-08,4.93,5.02
2007-02-09,4.92,5.01
2007-02-12,4.92,5.01
2007-02-13,4.93,5.02
2007-02-14,4.92,5.0
2007-02-15,4.87,4.95
2007-02-16,4.86,4.95
2007-02-20,4.89,4.99
2007-02-21,4.86,4.96
2007-02-22,4.86,4.95
2007-02-23,4.86,4.95
2007-02-26,4.84,4.94
2007-02-27,4.86,4.96
2007-02-28,4.86,4.96
2007-03-02,4.86,4.96
2007-03-05,4.81,4.94
2007-03-06,4.83,4.96
2007-03-07,4.8,4.92
2007-03-08,4.81,4.93
2007-03-09,4.8,4.93
2007-03-12,4.83,4.96
2007-03-13,4.84,4.97
2007-03-14,4.81,4.94
2007-03-15,4.81,4.95
2007-03-16,4.79,4.93
2007-03-19,4.8,4.94
2007-03-20,4.8,4.94
2007-03-21,4.79,4.93
2007-03-22,4.76,4.93
2007-03-23,4.75,4.94
2007-03-26,4.76,4.94
2007-03-27,4.76,4.94
2007-03-28,4.75,4.92
2007-03-29,4.76,4.93
2007-03-30,4.76,4.93
2007-04-02,4.78,4.95
2007-04-03,4.81,4.97
2007-04-04,4.83,4.98
2007-04-05,4.82,4.97
2007-04-06,4.84,4.98
2007-04-09,4.92,5.06
2007-04-10,4.92,5.07
2007-04-11,4.94,5.08
2007-04-12,4.95,5.09
2007-04-13,4.97,5.11
2007-04-16,4.99,5.12
2007-04-17,4.97,5.1
2007-04-18,4.94,5.08
2007-04-19,4.94,5.08
2007-04-20,5.02,5.15
2007-04-23,4.99,5.12
2007-04-24,4.99,5.11
2007-04-25,5.0,5.11
2007-04-26,5.02,5.12
2007-04-27,5.03,5.13
2007-04-30,5.05,5.15
2007-05-02,5.02,5.12
2007-05-03,5.0,5.1
2007-05-04,4.99,5.1
2007-05-07,5.01,5.12
2007-05-08,5.04,5.15
2007-05-09,5.06,5.18
2007-05-10,5.07,5.19
2007-05-11,5.06,5.18
2007-05-14,5.07,5.19
2007-05-15,5.08,5.19
2007-05-16,5.08,5.19
2007-05-17,5.12,5.23
2007-05-18,5.15,5.26
2007-05-21,5.15,5.26
2007-05-22,5.16,5.26
2007-05-23,5.17,5.29
2007-05-25,5.17,5.3
2007-05-28,5.16,5.3
2007-05-29,5.15,5.29
2007-05-30,5.18,5.32
2007-05-31,5.17,5.32
2007-06-01,5.15,5.3
2007-06-04,5.15,5.29
2007-06-05,5.16,5.3
2007-06-07,5.21,5.35
2007-06-08,5.28,5.44
2007-06-11,5.26,5.46
2007-06-12,5.27,5.5
2007-06-13,5.26,5.5
2007-06-14,5.25,5.49
2007-06-15,5.25,5.49
2007-06-18,5.24,5.49
2007-06-19,5.24,5.49
2007-06-20,5.26,5.53
2007-06-21,5.32,5.65
2007-06-22,5.29,5.62
2007-06-25,5.25,5.58
2007-06-26,5.27,5.59
2007-06-27,5.23,5.53
2007-06-28,5.22,5.48
2007-06-29,5.26,5.51
2007-07-02,5.28,5.53
2007-07-03,5.3,5.54
2007-07-04,5.33,5.56
2007-07-05,5.36,5.59
2007-07-06,5.35,5.57
2007-07-09,5.35,5.55
2007-07-10,5.35,5.55
2007-07-11,5.32,5.48
2007-07-12,5.37,5.55
2007-07-13,5.41,5.58
2007-07-16,5.42,5.59
2007-07-18,5.4,5.56
2007-07-19,5.4,5.56
2007-07-20,5.41,5.57
2007-07-23,5.38,5.54
2007-07-24,5.41,5.56
2007-07-25,5.36,5.5
2007-07-26,5.32,5.45
2007-07-27,5.25,5.38
2007-07-30,5.27,5.41
2007-07-31,5.22,5.37
2007-08-01,5.16,5.31
2007-08-02,5.19,5.34
2007-08-03,5.19,5.34
2007-08-06,5.19,5.34
2007-08-07,5.22,5.38
2007-08-08,5.26,5.42
2007-08-09,5.32,5.47
2007-08-10,5.27,5.36
2007-08-13,5.29,5.39
2007-08-14,5.3,5.4
2007-08-16,5.24,5.34
2007-08-17,5.23,5.34
2007-08-20,5.26,5.38
2007-08-21,5.26,5.38
2007-08-22,5.28,5.42
2007-08-23,5.31,5.45
2007-08-24,5.3,5.45
2007-08-27,5.34,5.49
2007-08-28,5.37,5.53
2007-08-29,5.39,5.55
2007-08-30,5.36,5.52
2007-08-31,5.43,5.57
2007-09-03,5.45,5.58
2007-09-04,5.44,5.56
2007-09-05,5.42,5.55
2007-09-06,5.41,5.55
2007-09-07,5.36,5.5
2007-09-10,5.32,5.44
2007-09-11,5.36,5.48
2007-09-12,5.34,5.46
2007-09-13,5.34,5.46
2007-09-14,5.37,5.49
2007-09-17,5.37,5.5
2007-09-18,5.36,5.48
2007-09-19,5.37,5.5
2007-09-20,5.4,5.53
2007-09-21,5.43,5.57
2007-09-27,5.46,5.6
2007-09-28,5.46,5.6
2007-10-01,5.47,5.61
2007-10-02,5.46,5.61
2007-10-04,5.43,5.58
2007-10-05,5.4,5.55
2007-10-08,5.43,5.57
2007-10-09,5.46,5.6
2007-10-10,5.46,5.6
2007-10-11,5.47,5.61
2007-10-12,5.48,5.61
2007-10-15,5.51,5.64
2007-10-16,5.48,5.61
2007-10-17,5.45,5.58
2007-10-18,5.46,5.6
2007-10-19,5.41,5.55
2007-10-22,5.34,5.48
2007-10-23,5.35,5.49
2007-10-24,5.32,5.46
2007-10-25,5.36,5.5
2007-10-26,5.37,5.51
2007-10-29,5.38,5.52
2007-10-30,5.41,5.54
2007-10-31,5.43,5.56
2007-11-01,5.46,5.59
2007-11-02,5.42,5.54
2007-11-05,5.43,5.55
2007-11-06,5.42,5.54
2007-11-07,5.39,5.5
2007-11-08,5.32,5.42
2007-11-09,5.34,5.43
2007-11-12,5.37,5.47
2007-11-13,5.37,5.46
2007-11-14,5.41,5.49
2007-11-15,5.43,5.5
2007-11-16,5.46,5.53
2007-11-19,5.52,5.62
2007-11-20,5.55,5.65
2007-11-21,5.65,5.75
2007-11-22,5.65,5.75
2007-11-23,5.62,5.72
2007-11-26,5.66,5.72
2007-11-27,5.69,5.72
2007-11-28,5.93,5.87
2007-11-29,6.03,5.9
2007-11-30,5.77,5.69
2007-12-03,5.75,5.69
2007-12-04,5.82,5.77
2007-12-05,6.0,5.9
2007-12-06,6.0,5.9
2007-12-07,6.11,6.0
2007-12-10,6.07,6.0
2007-12-11,6.06,5.99
2007-12-12,6.02,5.94
2007-12-13,5.89,5.82
2007-12-14,5.89,5.82
2007-12-17,5.89,5.8
2007-12-18,5.88,5.8
2007-12-20,5.81,5.76
2007-12-21,5.81,5.76
2007-12-24,5.82,5.78
2007-12-26,5.78,5.75
2007-12-27,5.74,5.7
2007-12-28,5.74,5.7
2007-12-31,5.74,5.7
2008-01-02,5.86,5.81
2008-01-03,5.86,5.83
2008-01-04,5.83,5.83
2008-01-07,5.82,5.88
2008-01-08,5.9,5.99
2008-01-09,5.85,5.99
2008-01-10,5.73,5.89
2008-01-11,5.52,5.69
2008-01-14,5.53,5.71
2008-01-15,5.43,5.57
2008-01-16,5.35,5.45
2008-01-17,5.45,5.51
2008-01-18,5.36,5.43
2008-01-21,5.35,5.41
2008-01-22,5.3,5.41
2008-01-23,5.05,5.27
2008-01-24,5.1,5.31
2008-01-25,5.19,5.39
2008-01-28,5.06,5.24
2008-01-29,5.08,5.26
2008-01-30,5.09,5.27
2008-01-31,5.04,5.24
2008-02-01,5.05,5.25
2008-02-04,5.16,5.35
2008-02-05,5.14,5.33
2008-02-11,5.12,5.31
2008-02-12,5.08,5.28
2008-02-13,5.01,5.21
2008-02-14,5.01,5.21
2008-02-15,5.02,5.22
2008-02-18,5.0,5.22
2008-02-19,5.05,5.27
2008-02-20,5.03,5.25
2008-02-21,5.12,5.35
2008-02-22,5.05,5.3
2008-02-25,5.08,5.31
2008-02-26,5.09,5.32
2008-02-27,5.06,5.3
2008-02-28,5.03,5.28
2008-02-29,4.97,5.23
2008-03-03,4.92,5.19
2008-03-04,4.94,5.2
2008-03-05,4.92,5.19
2008-03-06,4.95,5.23
2008-03-07,5.0,5.27
2008-03-10,5.14,5.38
2008-03-11,5.16,5.36
2008-03-12,5.16,5.35
2008-03-13,5.27,5.44
2008-03-14,5.25,5.41
2008-03-17,5.33,5.48
2008-03-18,5.13,5.32
2008-03-19,5.25,5.46
2008-03-20,5.2,5.4
2008-03-21,5.18,5.4
2008-03-24,5.29,5.5
2008-03-25,5.28,5.48
2008-03-26,5.28,5.48
2008-03-27,5.17,5.37
2008-03-28,5.17,5.36
2008-03-31,5.1,5.29
2008-04-01,5.13,5.27
2008-04-02,5.1,5.24
2008-04-03,5.14,5.27
2008-04-04,5.14,5.27
2008-04-07,5.11,5.25
2008-04-08,5.03,5.19
2008-04-10,4.91,5.09
2008-04-11,4.94,5.12
2008-04-14,4.95,5.14
2008-04-15,4.94,5.13
2008-04-16,4.94,5.13
2008-04-17,4.95,5.14
2008-04-18,4.98,5.16
2008-04-21,4.97,5.16
2008-04-22,4.93,5.13
2008-04-23,4.95,5.16
2008-04-24,4.92,5.14
2008-04-25,4.94,5.16
2008-04-28,4.92,5.15
2008-04-29,4.91,5.15
2008-04-30,4.88,5.14
2008-05-02,4.9,5.16
2008-05-06,4.92,5.18
2008-05-07,4.98,5.22
2008-05-08,5.22,5.43
2008-05-09,5.22,5.42
2008-05-13,5.3,5.48
2008-05-14,5.27,5.45
2008-05-15,5.26,5.43
2008-05-16,5.31,5.49
2008-05-19,5.46,5.65
2008-05-20,5.33,5.55
2008-05-21,5.39,5.6
2008-05-22,5.34,5.57
2008-05-23,5.39,5.62
2008-05-26,5.4,5.65
2008-05-27,5.35,5.61
2008-05-28,5.36,5.61
2008-05-29,5.43,5.68
2008-05-30,5.46,5.7
2008-06-02,5.54,5.77
2008-06-03,5.5,5.77
2008-06-04,5.49,5.75
2008-06-05,5.48,5.74
2008-06-09,5.67,5.92
2008-06-10,5.78,6.01
2008-06-11,5.73,5.94
2008-06-12,5.74,5.93
2008-06-13,5.74,5.91
2008-06-16,5.7,5.87
2008-06-17,5.66,5.84
2008-06-18,5.68,5.86
2008-06-19,5.66,5.83
2008-06-20,5.72,5.88
2008-06-23,5.87,6.02
2008-06-24,5.85,6.0
2008-06-25,5.82,5.97
2008-06-26,5.74,5.9
2008-06-27,5.77,5.92
